DT_PERIODO;SG_UF;DC_CIDADE;PRODUTO;CONCENTRACAO;QDTE_PRODUTO;MARCA;CANAL;CLASSE_TERAPEUTICA;INDICAÇÃO;FORMA_FARMACEUTICA;DC_NACIONAL_MULTINACIONAL;DC_GRMS;DC_ETICO_POPULAR;DC_CONCENTRACAO;PACK_DCT_DISEASE_DESC;PACK_IS_RX_IND;UNIDADES;VALOR
202408;MT;BARRA DO GARCAS;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;MT;CUIABA;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;MT;CUIABA;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;45341.88
202408;PA;BELEM;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;PA;BELEM;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.92
202408;PA;BELEM;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;6;45341.88
202408;PB;CAMPINA GRANDE;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;PB;CAMPINA GRANDE;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;7;105797.72
202408;PB;JOAO PESSOA;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;36;544102.56
202408;PB;JOAO PESSOA;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;15113.96
202408;PB;JOAO PESSOA;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;PE;PETROLINA;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;PE;PETROLINA;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;PE;RECIFE;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;4;15113.96
202408;PE;RECIFE;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;6;15113.96
202408;PE;RECIFE;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.92
202408;PE;RECIFE;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;15113.96
202408;PE;RECIFE;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;PE;RECIFE;PROD_G;40MG;120;MARCA_F;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;PI;TERESINA;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;PR;CASCAVEL;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;6;90683.76
202408;PR;CURITIBA;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;6;90683.76
202408;PR;CURITIBA;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;PR;CURITIBA;PROD_G;40MG;120;MARCA_F;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;15113.96
202408;PR;CURITIBA;PROD_G;40MG;120;MARCA_F;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.92
202408;PR;FOZ DO IGUACU;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.92
202408;PR;LONDRINA;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;6;90683.76
202408;PR;MARINGA;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;PR;MARINGA;PROD_G;40MG;120;MARCA_F;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;PR;PATO BRANCO;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;PR;UMUARAMA;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;RJ;BARRA MANSA;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;45341.88
202408;RJ;CABO FRIO;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;RJ;CAMPOS DOS GOYTACAZES;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;RJ;ITAPERUNA;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;RJ;NITEROI;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.92
202408;RJ;NOVA FRIBURGO;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;RJ;NOVA FRIBURGO;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;45341.88
202408;RJ;PETROPOLIS;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;15113.96
202408;RJ;RESENDE;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.92
202408;RJ;RIO DE JANEIRO;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;4;60455.84
202408;RJ;RIO DE JANEIRO;PROD_G;40MG;120;MARCA_F;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;RJ;RIO DE JANEIRO;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;5;15113.96
202408;RJ;RIO DE JANEIRO;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;4;30227.92
202408;RJ;RIO DE JANEIRO;PROD_G;40MG;120;MARCA_F;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;RJ;RIO DE JANEIRO;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;RJ;RIO DE JANEIRO;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;6;30227.92
202408;RJ;RIO DE JANEIRO;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;4;60455.84
202408;RJ;RIO DE JANEIRO;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;5;75569.8
202408;RJ;RIO DE JANEIRO;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;6;90683.76
202408;RJ;RIO DE JANEIRO;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;21;317393.16
202408;RJ;SAO GONCALO;PROD_G;40MG;120;MARCA_F;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;RJ;VOLTA REDONDA;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;45341.88
202408;RN;NATAL;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;RO;PORTO VELHO;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;RS;BENTO GONCALVES;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;4;60455.84
202408;RS;CAXIAS DO SUL;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.92
202408;RS;CAXIAS DO SUL;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;RS;LAJEADO;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.92
202408;RS;PELOTAS;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;RS;PORTO ALEGRE;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;15113.96
202408;RS;PORTO ALEGRE;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;15113.96
202408;RS;PORTO ALEGRE;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;RS;SANTA MARIA;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;7;105797.72
202408;RS;SANTA ROSA;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;SC;CACADOR;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;SC;CRICIUMA;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;SC;CRICIUMA;PROD_G;40MG;120;MARCA_F;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;SC;FLORIANOPOLIS;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;SC;FLORIANOPOLIS;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;15113.96
202408;SC;FLORIANOPOLIS;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.92
202408;SC;FLORIANOPOLIS;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;SC;ITAJAI;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;SC;SAO JOSE;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;SP;ADAMANTINA;PROD_G;40MG;120;MARCA_F;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
202408;SP;AMERICANA;PROD_G;40MG;120;MARCA_F;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.96
